"","name","date","comment","score"
"8232","Google »ç¿ëÀÚ","2019³â 1¿ù 9ÀÏ"," ³ªÀÌÁ¦ÇÑ ¿Ö¸¸µç°ÅÁÒ?",1
"8233","·ùÀçÁØ","2019³â 1¿ù 9ÀÏ"," ÁÁ¾Æ¿ä",5
"8234","Google »ç¿ëÀÚ","2019³â 1¿ù 9ÀÏ"," ¾µ¸¸ÇÔ.",3
"8235","ºú°úºÎ","2019³â 1¿ù 9ÀÏ"," Å¸ÀÎ °èÁÂ·Î ÀÌÃ¼ÇÒ ¶§ Áö¹®ÀÎ½ÄÀ¸·Î ÀÌÃ¼ÇÒ ¼ö ÀÖ°Ô µÇ¸é Á¤¸» ÆíÇÒ °Í °°½À´Ï´Ù",4
"8236","Google »ç¿ëÀÚ","2019³â 1¿ù 9ÀÏ"," ÁÁ¾Æ¿ä",5
"8237","½É½ÉºÀÈ£","2019³â 1¿ù 8ÀÏ"," ÁÁ¾Æ¿ä~",5
"8238","¹ø¿ªÃ¤³Î¾È¾²´Â","2019³â 1¿ù 8ÀÏ"," ¹ð»øÀÌ¶û Çù¾×Á¡ ¸Î¾îÁÖ¼¼¿ä ¤Ð¤Ð ¸Ç³¯ »ç¿ëÇÏ´Â°Ô Ä«¹ðÀÌ°í ½ÇÀûµµ ³Ñ´Âµ¥..¾îµð¿¡ ¾ó¸¶¾´Áö ¸ð¸£´Ï±î ÁøÂ¥ ºÒÆíÇÏ³×¿ä ¤Ð¤Ð",4
"8239","Áö¾Æ","2019³â 1¿ù 8ÀÏ"," ÆíÇØ¿ä",5
"8240","Á¶°ÇÈñ","2019³â 1¿ù 8ÀÏ"," ±¤°í·ÎÀÎÇØµé¾î¿ÔÀ¸³ª ±âº»ÀûÀÎ ±¤°í°ø¾àÁ¶Â÷ ½ÇÇàÇÏÁö ¾Ê´Â ¾îÇÃ¸®ÄÉÀÌ¼Ç¿¡ ¿Ö ½Å¿ëÀ» ÇØÁà¾ß ÇÏ´ÂÁö ÀÇ¹®ÀÌ µì´Ï´Ù.",1
"8241","pru lee","2019³â 1¿ù 8ÀÏ"," ÅëÀå¸¸µé°í 1³â°£ »ç¿ë¾ÈÇß´õ´Ï °èÁÂÁ¤ÁöµÇ°í Ç®·Á°íÇÏ´Ï Á÷ÀåÀÇ·áº¸Çè°¡ÀÔ»ç½Ç, Àç»ê¼¼³³ºÎÁõ¸í µî ¼Òµæ¾ø´Â ÁÖºÎ´Â Á¦ÃâÇÒ¼ö ¾ø´Â ¼­·ù¸¸ ¿ä±¸ÇÏ³×¿ä. ÀÜ¾× 0¿øÀÎ °èÁÂ 1³â ¾È½è´Ù°í ¹º À¯¼¼¸¦ ¶°´ÂÁö... ½º¸¶Æ®ÆùÀÎÁõ°ú °øÀÎÀÎÁõ¼­´Â ¹¹¿¡ ¾²·Á´ÂÁö ¸ð¸£°ÚÀ½",1
"8242","½½±â½½±â½½","2019³â 1¿ù 7ÀÏ"," °èÁÂ ¸¸µé±âµµ ÆíÇÏ°í ¼ö¼ö·áµµ °ÅÀÇ¾ø°í Ä³½Ã¹éµµ ¸¹ÀÌµÇ´Â ÆíÀÌ¶ó »ýÈ°ºñ¿ëÀ¸·Î ÆíÇÏ°Ô Àß¾²°í ÀÖ½À´Ï´Ù. ±Ùµ¥ ¿¬°èµÇ´Â °¡°èºÎ¾Û¾Æ ¾ø¾î ºÒÆíÇÕ´Ï´Ù¤Ð¤Ð°¡°èºÎ¾îÇÃÃøÀ¸·Î ¹®ÀÇÇØº¸´Ï ÀüºÎ Ä«Ä«¿À¹ðÅ©¿Í ÇùÀÇÁß¿¡ÀÖ´Ù°í ¼³¸íµéÀºÁö 1³âÀÌ ´ÙµÇ°¡´Â°Å°°Àºµ¥ ÁøÀüÀÌÀÖ±â´Â ÇÑ°¡¿ä¤Ì¤Ì¾Æ´Ï¸é °¡°èºÎ¾ÛÀ» ¸¸µé¾îÁÖ½Ã´ø°¡..¾î¶°ÇÑ ÇØ°á¹æ½ÄÀÌ¶óµµ ÀÖ¾úÀ¸¸é ÇØ¿ä¤Ì¤Ì",4
"8243","Sienna Yi","2019³â 1¿ù 7ÀÏ"," ¿ÏÀü Æí¸®ÇØ¿ä. ÄÉÀÌ¹ðÅ©º¸´Ù ÈÎ¾À ½±°í Àß ¸¸µé¾îÁ®ÀÖ¾î¿ä. Ä«Ä«¿À¹ðÅ©°¡ ÀÌÁ¦ ÁÖ°Å·¡ÀºÇàÀÌ ‰ç¾î¿ä.",5
"8244","±ä¶ÇÄ²","2019³â 1¿ù 6ÀÏ"," °æÇè",5
"8245","±èÁÖÀ±","2019³â 1¿ù 6ÀÏ"," ÀÚ²Ù ¸ÔÅëµË´Ï´Ù .. ´ä´äÇØ¼­ Àç¼³Ä¡Çß´Âµ¥µµ ¶È°°¾Æ¿©",1
"8246","Google »ç¿ëÀÚ","2019³â 1¿ù 6ÀÏ"," ÁÁÀº À¥ ÀÔ´Ï´Ù",5
"8247","Ç¥Çö","2019³â 1¿ù 6ÀÏ"," ÁÖ¹Îµî·ÏÁõÀ» ¹ß±Þ¹ÞÁö ¸ø ÇÒ °æ¿ì ÇÒ ¼ö°¡ ¾ø±º¿ä. °³¼± ºÎÅ¹µå¸³´Ï´Ù.",1
"8248","BR H","2019³â 1¿ù 6ÀÏ"," ¸ðÀÓÅëÀåÀÌ ½Å¹ÚÇÏ±â´Â ÇÑµ¥ ¸ðÀÓÅëÀå µ·À» »ç¿ëÇÑ ³»¿ëÀ» Ä«Ä«¿À¹ðÅ©¿¡ µé¾î°¡¼­ º¸±âº¸´Ù ¸â¹öµé ¸ðµÎ Ä«ÅåÀ¸·Î ¹ÞÀ» ¼ö ÀÖ´Â ¼±ÅÃ±â´ÉÀÌ ÀÖ¾úÀ¸¸é ÁÁ°ÚÀ½..",3
"8249","Google »ç¿ëÀÚ","2019³â 1¿ù 5ÀÏ"," ÁÁ¾Æ¿ä",5
"8250","Diana Choi","2019³â 1¿ù 5ÀÏ"," ÁøÂ¥ ¾²±â ÆíÇÏ°í ÁÁÀºµ¥ ¸ù°ñ·Îµµ ¼Û±Ý °¡´ÉÇÏ³ª¿ä??",4
"8251","¼Û¼Û¼Û","2019³â 1¿ù 5ÀÏ"," ÁÁ¾Æ¿ä",5
"8252","XX","2019³â 1¿ù 5ÀÏ"," °èÁÂ°¡3°³ÀÎµ¥ ¾îÇÃ ³»¿¡¼­ °èÁÂ ¼ø¼­¸¦ ¹Ù²Ü¼ö ¾ø³ª¿ä??",5
"8253","Da Hyun Kim","2019³â 1¿ù 4ÀÏ"," ½ÅºÐÁõ ÀÎÁõ¿¡¼­ ¿À·ù ¹Ýº¹",1
"8254","Hyolee Kwak","2019³â 1¿ù 4ÀÏ"," ±Â",5
"8255","Brisun Lee","2019³â 1¿ù 4ÀÏ"," »ç¿ëÇÏ±âÆí¸®ÇÔ. ´Ù¸¸ ÀÚÁÖ¾²´ÂÀÌÃ¼Á¤º¸ °ü¸®±â´ÉÀÌ ÀÖ¾úÀ¸¸é ÁÁ°ÚÀ½",5
"8256","±èÀºÁø","2019³â 1¿ù 4ÀÏ"," ÀÔÃâ±ÝÅëÀå ¸¸µå´Âµ¥ ³»ÁÖ¹Î¹øÈ£°¡ ¸Â´Âµ¥...´ëÃ¼ ¿Ö ÀÚ²Ù ÁÖ¹Îµî·Ï¹øÈ£ Çü½ÄÀÌ ¿Ã¹Ù¸£Áö¾Ê´Ù ¶ó°í ¿À·ù°¡ ³ª´Â°ÅÁÒ??? ¾îÇÃ »èÁ¦ÇÏ°í ´Ù½Ã±ò¾Æµµ ±×·¸³×¿ä~µµ´ëÃ¼ ¾î¶»°ÔÇØ¾ß ÅëÀåÀ» ¸¸µé¼öÀÖ³ª¿ä",1
"8257","ÃÖÀå±º","2019³â 1¿ù 4ÀÏ"," ¸ðÀÓÅëÀå ³Ê¹« Àß »ç¿ëÇÏ°í ÀÖ½À´Ï´Ù. ±×·±µ¥ È¸¿øÀÔ±ÝÇöÈ² ÆäÀÌÁö¿¡ ±â°£º° °Ë»ö ±â´É Ãß°¡ ¿äÃ»µå¸³´Ï´Ù.",5
"8258","Google »ç¿ëÀÚ","2019³â 1¿ù 3ÀÏ"," ÆíÇÏ°íÁÁ¾Æ¿ä",5
"8259","Corn Pop","2019³â 1¿ù 3ÀÏ"," ¾÷µ¥ÀÌÆ®°¡ ¾ÈµÇ¿ä? ¿Ö",1
"8260","¼ÕÁØ±â","2019³â 1¿ù 3ÀÏ"," ¸Å¿ì ÁÁÀ½. ´ë¸¸Á·.",5
"8261","¹Î¹Î","2019³â 1¿ù 3ÀÏ"," ¿Ö ½Ç¸íÁ¤º¸°¡ ´Ù¸£´Ù°í ÇÏÁÒ ´Ù½Ã È®ÀÎÇØµµ ¸Â´Âµ¥..",1
"8262","Google »ç¿ëÀÚ","2019³â 1¿ù 3ÀÏ"," ¿ÏÁ¸ ÆíÇØ¿©~~~",5
"8263","±è°æ¼·","2019³â 1¿ù 3ÀÏ"," ÁÁ¾Æ¿ä",5
"8264","ÃÖÈñÁ¤","2019³â 1¿ù 3ÀÏ"," 26ÁÖÃ§¸°Àú~~Ç³Â÷µ¹¸®±â 6°³¿ùÂ°ÀÔ´Ï´Ù µÅÁöÀú±ÝÅë 6°³ °¡Áö°í ÀÖ´Ù°í »ý°¢ÇÏ¸ç Ç¬µ·À¸·Î ¸ñµ·¸¸µå´Â Àç¹Ì°¡ ¼Ö¼ÖÇÕ´Ï´Ù",5
"8265","Google »ç¿ëÀÚ","2019³â 1¿ù 3ÀÏ"," ÆíÇÔ ºü¸§ ½¬¿ò",5
"8266","¼­¿µ","2019³â 1¿ù 3ÀÏ"," »ç¿ëÇÏ±â ¾î·Æ³×¿ä",2
"8267","Google »ç¿ëÀÚ","2019³â 1¿ù 3ÀÏ"," Ä«Ä«¿À¹ðÅ© ¾ÛÀº ¾È±ò¾Ò¾ú°í Ä«Ä«¿ÀÆäÀÌÁö·Î Ä³½Ã °áÁ¦ Çß´Âµ¥ ÀÚµ¿À¸·Î 10000¿øÀÌ ³ª°¬´Âµ¥ ³ª¸ÓÁö µ·Àº ¾î¶»°Ô Á¦ ÅëÀåÀ¸·Î ´Ù½Ã µé¾î¿À³ª¿ä ¤Ì¤Ì ±×·¸´Ù°í ¸¸¿ø ´Ù Ä³½Ã·Î °áÁ¦µÈ °Íµµ ¾Æ´Õ´Ï´Ù¤Ð¤Ì¤Ì¤Ì¤Ì¤Ì½½ÆÛ¿ä¤Ì¤Ì¤Ì",5
"8268","½Å½Ã´Ï","2019³â 1¿ù 2ÀÏ"," °øÀÎÀÎÁõ¼­µµ ÇÊ¿ä¾øÀÌ ³Ê¹« ÆíÇÏ°Ô Àß ±ÜÀ»¼öÀÖ±¸ ÀÏ´Ü ¿©±â¼­ 5Á¡ ¸¸Á¡µå¸³´Ï´Ù... ¼¼¹Ú ±â´Éµµ Æí¸®ÇØ¼­ ÁÁ°í Ä«¹ðÀÌÈÄ·Î °áÁ¦°¡ ³Ê¹«ÆíÇØ¼­ ÁöÃâÀÌ ¸¹¾ÆÁ³¾î¿ä¤Ð",5
"8269","´ÙÇØ","2019³â 1¿ù 2ÀÏ"," ¾²¶ó´Â°Å¾ß ¸»¶ó´Â°Å¾ß º° ÇÏ³ªµµ ¾Æ±õ³×",1
"8270","Google »ç¿ëÀÚ","2019³â 1¿ù 2ÀÏ"," Æí¸®ÇØ¿ä",5
"8271","¿ÍÀÌÇÇ_","2019³â 1¿ù 2ÀÏ"," ¾÷µ¥ÀÌÆ®¹öÆ°´©¸£¸é ´Ù¿î·Îµå´ë±âÁßÀ¸·Î ¶ß°í ÁøÇàÀÌ ¾ÈµÇ´Âµ¥ ÀÌÀ¯°¡ ÀÖ³ª¿ä?",4
"8272","SW","2019³â 1¿ù 1ÀÏ"," º»ÀÎ ÀÎÁõÀÌ ¾ÈµÅ¿ä Å¸Çà°èÁÂÀÎÁõÀ¸·Î Ä«¹ð¿¡ ÀÔ±ÝÀ» ÇØ¾ßÇÏ´Âµ¥ °è¼Ó ¾ø´Â °èÁÂ¶ó°í ¶å´Ï´Ù",1
"8273","¿ÀÇö¿ì","2019³â 1¿ù 1ÀÏ"," ±Â",5
"8274","±èÁø¿ø","2019³â 1¿ù 1ÀÏ"," Æí¸®¼º¿¡¼­ ÃÖ°íÀÇ ¾ÛÀÌ¶ó°í »ý°¢ÇÕ´Ï´Ù",5
"8275","ÀÓ°æ¹Ì","2018³â 12¿ù 31ÀÏ"," Á¦°¡ °èÁÂ°³¼³À»À§ÇØ¼­ ½Ç¸íÁ¤Á¶¸¦ÃÆ´Âµ¥. ½Ç¸íÁ¤º¸°¡ º»ÀÎÈ®ÀÎ±â°ü¿¡µî·ÏµÇÀÖÁö¾Ê´Ù°í¶ß³×¿ä ¾î¶»°ÔÇÏ³ª¿ä ´Ù¸¥ ¾îÇÃÀº ´Ù½Ç¸íÈ®ÀÎµÇ´Âµ¥ ÀÌÀ¯Á»¾Ë·ÁÁÖ¼¼¿ä ¤Ì¤Ì",5
"8276","ÀÓ¹ÌÈ­","2018³â 12¿ù 31ÀÏ"," °£ÆíÇÏ°í Æí¸®ÇØ¿ä",5
"8277","CH JUNG","2018³â 12¿ù 31ÀÏ"," °èÁÂ ¹øÈ£ µîµî ±Û¾¾ Å°¿öÁÖ¼¼¿ä. ³ë¾ÈÀÌ¶ó ±Û¾¾°¡ ÀÛ¾Æ¼­ ºÒÆíÇÕ´Ï´Ù.",4
"8278","¼ÛÁöÈÆ","2018³â 12¿ù 31ÀÏ"," ÁÁ¾Æ¿ä",5
"8279","Google »ç¿ëÀÚ","2018³â 12¿ù 31ÀÏ"," ±â±âº¯°æÇÒ¶§ ¾Û ¸ØÃß´Â ¿À·ù °íÃÄÁÖ¼¼¿ä ÀüÈ­ÇØµµ ´Ù½Ã ±ò°í Àç¼³Ä¡ÇÏ´Â ¼ö¹Û¿¡ ¾ø´Ù°í ÇÏ°í...ÁøÂ¥ Àå³­ÇÏ¼¼¿ä???",1
"8280","Google »ç¿ëÀÚ","2018³â 12¿ù 31ÀÏ"," ±»",5
"8281","Google »ç¿ëÀÚ","2018³â 12¿ù 31ÀÏ"," Ä«¹ð.. ´Ù ÁÁÀºµ¥ ±ÝÀ¶ÀÌ³ª °¡°èºÎ¾Û°ú ¿¬µ¿.. ¾î¶»°Ô ¾ÈµÉ±î¿ä? ¤Ð¤Ð ÇÏ´Ù¸øÇØ ¹®ÀÚ ÀÚµ¿À¸·Î ÀÐ¾î¿Í¼­ ¿¬µ¿ÇÏµíÀÌ Ä«Åå³»¿ë º»ÀÎÀÌ ºÙ¿©³Ö±âÇØ¼­¶óµµ ¿¬µ¿Á» ¤Ì¤Ì¤Ì¤Ì ±ÍÂ÷´ÏÁòÅ¿ÀÌÁö¸¸ ±×·¡¼­ ÁË¼ÛÇÏÁö¸¸ ºÎÅ¹µå·Áº¾´Ï´Ù!! °í»ýÀÌ ¸¹À¸¼¼¿ä!! »ç¶ûÇØ¿ä Ä«Ä«¿À!!",4
"8282","È«±¤¿­","2018³â 12¿ù 31ÀÏ"," ÁÁ¾Æ¿ä ¤¾¤¾¤¾",5
"8283","jyshin0910½ÅÁÖ¿µ","2018³â 12¿ù 30ÀÏ"," ±Â",5
"8284","¼¼¿À¼¼¿Ë","2018³â 12¿ù 30ÀÏ"," »ç¿ëÇÏ±â ÁÁ¾Æ¿ä ¤¾",5
"8285","Google »ç¿ëÀÚ","2018³â 12¿ù 30ÀÏ"," ¸ðÀÓÅëÀå±â´É ³Ñ ¸¾¿¡ µé¾î¿ä! Ä£±¸µéÀÌ¶û ÇÏ±â ÁÁ±¸ Æí¸®ÇÏ±¸¿ä ³ª»Û°Ç ¾øÁö¸¸ ¸î °¡Áö °ÇÀÇ»çÇ×ÀÌ ÀÖ¾î¼­ Àû¾îºÁ¿ä 1. ¸ðÀÓÅëÀå¿¡ Ä£±¸µé°ú Á¤ÇÑ ±ÔÄ¢°°Àº°ÍÀ» ÀÚÀ¯·Ó°Ô ÀÛ¼ºÇÏ°í ¸ðµÎ ½±°Ô È®ÀÎÇÒ¼ö ÀÖ¾úÀ¸¸é ÁÁ°Ú¾î¿ä! 2. ÀÔ/Ãâ±ÝÇÑ µ·¿¡ ´ëÇÑ ¼³¸í±ÛÀ» °£´ÜÇÏ°Ô ¾µ ¼ö ÀÖ´Â ±â´ÉÀÌ ÀÖÀ¸¸é ÁÁ°Ú¾î¿ä 3. ¸ðÀÓÁÖ¸¦ µ¹¾Æ°Å¸é¼­ ÇÏ´Â ±â´Éµµ »ý±â¸é ÁøÂ¥ÁøÂ¥ ÁÁÀ»°Å °°¾Æ¿ä 4.´Ï´ÏÁîÀÌ¸ðÆ¼ÄÜ ³Ñ³ª ±Í¿©¿î°Í 15ÀÏ ¹Ù²² ¸ø¾²´Ù´Ï ¾Æ½¬¿ö¿ä..¤¾ Àú´Â ¾Û¸¸µå´Â°Å³ª ÀÌ·± ¼­ºñ½º ¸¸µå´Â°Å¿¡ ´ëÇØ Àü¹®ÀûÀÎ ºÎºÐ ¾Æ¹«°Íµµ ¾Æ´Â°Ô ¾ø¾î¼­ »ç¿ëÀÚ·Î½á ¹Ù¶÷À» Àû¾îºÃ...ÀüÃ¼ ¸®ºä¸ðÀÓÅëÀå±â´É ³Ñ ¸¾¿¡ µé¾î¿ä! Ä£±¸µéÀÌ¶û ÇÏ±â ÁÁ±¸ Æí¸®ÇÏ±¸¿ä ³ª»Û°Ç ¾øÁö¸¸ ¸î °¡Áö °ÇÀÇ»çÇ×ÀÌ ÀÖ¾î¼­ Àû¾îºÁ¿ä 1. ¸ðÀÓÅëÀå¿¡ Ä£±¸µé°ú Á¤ÇÑ ±ÔÄ¢°°Àº°ÍÀ» ÀÚÀ¯·Ó°Ô ÀÛ¼ºÇÏ°í ¸ðµÎ ½±°Ô È®ÀÎÇÒ¼ö ÀÖ¾úÀ¸¸é ÁÁ°Ú¾î¿ä! 2. ÀÔ/Ãâ±ÝÇÑ µ·¿¡ ´ëÇÑ ¼³¸í±ÛÀ» °£´ÜÇÏ°Ô ¾µ ¼ö ÀÖ´Â ±â´ÉÀÌ ÀÖÀ¸¸é ÁÁ°Ú¾î¿ä 3. ¸ðÀÓÁÖ¸¦ µ¹¾Æ°Å¸é¼­ ÇÏ´Â ±â´Éµµ »ý±â¸é ÁøÂ¥ÁøÂ¥ ÁÁÀ»°Å °°¾Æ¿ä 4.´Ï´ÏÁîÀÌ¸ðÆ¼ÄÜ ³Ñ³ª ±Í¿©¿î°Í 15ÀÏ ¹Ù²² ¸ø¾²´Ù´Ï ¾Æ½¬¿ö¿ä..¤¾ Àú´Â ¾Û¸¸µå´Â°Å³ª ÀÌ·± ¼­ºñ½º ¸¸µå´Â°Å¿¡ ´ëÇØ Àü¹®ÀûÀÎ ºÎºÐ ¾Æ¹«°Íµµ ¾Æ´Â°Ô ¾ø¾î¼­ »ç¿ëÀÚ·Î½á ¹Ù¶÷À» Àû¾îºÃ¾î¿ä!! ÁÁÀº »óÇ° ¸¸µé¾îÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù!!",5
"8286","±è¿©Çö","2018³â 12¿ù 30ÀÏ"," ÆíÇÏ°Ô Àß¾²°íÀÖ¾î¿ä",5
"8287","¾È±ÙÈñ","2018³â 12¿ù 30ÀÏ"," ¾Æ´Ï ¤»¤»¤»¤»¤»½Ç¸í Á¦´ë·Î Çß°í ÁÖ¹Î¹øÈ£µµ Á¦´ë·Î ÃÆ´Âµ¥ ¿Ö ¾ÈµÇ³Ä°í¿ä ¤»¤»¤»¤»¤»¤»±×°Íµµ 4ÀÏµ¿¾È ÇÏ µ¹¾Æ¹ö¸®°Ú³× ÀÏ Á¦´ë·Î ÇØÁà¿ä Á¦¹ß",1
"8288","¹ê·ÎÀÌ-TV","2018³â 12¿ù 30ÀÏ"," ¿Ü±¹ÀÎ ÀÌ¿ë ºÒ°¡ÇÑ°Ô ³Ê¹« ¾ÈÅ¸±õ³×¿ä.",1
"8289","È«¹Ì¼±","2018³â 12¿ù 30ÀÏ"," °øÀÎÀÎÁõ¼­·Îµµ°³¼³ÇÒ¼öÀÖ°ÔµÇ¾úÀ¸¸éÇÕ´Ï´Ù.°³ÀÎÆù¾ø´Â»ç¶÷µéÀ»À§ÇØ¼­",1
"8290","º°²Î","2018³â 12¿ù 29ÀÏ"," ??¤»¤» ÁÖ¹Î¹øÈ£ Á¦´ë·Î ÃÆ´Âµ¥ Á¤º¸¾ø´ÙÇÏ³× ³ª Ãâ»ý½Å°í ¾ÈÇÑ°Å³Ä??",1
"8291","³É´óÀÌ°¡À»","2018³â 12¿ù 29ÀÏ"," ¾ÆÁÖÁÁ¾Æ¿ä!!!",5
"8292","±è¿µÈ£","2018³â 12¿ù 28ÀÏ"," Á¤¸» ÁÁ½À´Ï´Ù.",5
"8293","»Ç·Õ»Ç·Õ","2018³â 12¿ù 28ÀÏ"," ¾÷µ¥ÀÌÆ® ÇÏ°í Áö ¸Ú´ë·Î ½ÇÇàµµ ¾ÈµÇ³×...",1
"8294","MS J","2018³â 12¿ù 28ÀÏ"," ÁÁ³×¿ä",5
"8295","±èÁ¤¿¬","2018³â 12¿ù 28ÀÏ"," Å¸ÀÎ ¸íÀÇ¶óµµ ¾ÆÀÌÇÉÀÌ³ª °øÀÎÀÎÁõ¼­·Î °¡ÀÔÇÒ¼ö ÀÖ°Ô ÇØÁÖ¼¼¿ä¤Ð",1
"8296","K.S LEE","2018³â 12¿ù 28ÀÏ"," Àß ¸¸µé¾ù¾î¿ä ½ßÀ¯~",5
"8297","ÀÌÁÖ¿µ","2018³â 12¿ù 28ÀÏ"," ÇÚÆù ¸íÀÇ°¡ Å¸ÀÎ¸íÀÇÀÎ »ç¶÷µµ °øÀÎÀÎÁõ¼­³ª ¾ÆÀÌÇÉµîÀ¸·Îµµ °¡ÀÔµÇµµ·Ï µÇ¸é ÁÁ°Ú¾î¿ä.¾²°í½ÍÀºµ¥ ±×·²¼ö°¡ ¾ø¾î¼­ ¾ÈÅ¸±î¿ö¿ä.",1
"8298","Google »ç¿ëÀÚ","2018³â 12¿ù 28ÀÏ"," ÀÌ¿ëÀßÇÏ°íÀÖÀ½",5
"8299","±è´ë¿ë","2018³â 12¿ù 28ÀÏ"," ÃÊ±â¶§ºÎÅÍ ¾ÆÁÖ Æí¸®ÇÏ°Ô Àß »ç¿ëÇÏ°í ÀÖ½À´Ï´Ù. °³ÀÎÀûÀ¸·Î Á¦ÀÏ ¾Æ½¬¿î ºÎºÐÀº ÀÚÁÖ¾²´Â °èÁÂ µî·ÏÀÌ³×¿ä. ÀúÃàÀºÇà µîÀº °èÁÂ¹øÈ£¸¸ º¸°í´Â Çò°¥¸®´Â °æ¿ì°¡ ¸¹¾Æ ÀÚÁÖ¾²´Â °èÁÂ¸¦ ±¸Ã¼ÀûÀ¸·Î °ü¸®ÇÒ¼ö ÀÖ¾úÀ¸¸é ÁÁ°Ú½À´Ï´Ù. ±×¸®°í ´Ù¸¥ °¡°èºÎ¿Í ¿¬µ¿ÀÌ ¾ÈµÅ¼­ ºÒÆíÇÑ Á¤µµ. Â÷¶ó¸® °¡°èºÎ ¾îÇÃÀ» ÇÏ³ª ¸¸µé¾îÁÖ¼¼¿ä. µÎ°¡Áö¸¸ º¸¿ÏµÇ¸é °³ÀÎÀûÀ¸·Î °ÅÀÇ ¿Ïº®ÇÑ ÀºÇà ¾ÛÀÔ´Ï´Ù.",4
"8300","nura duri","2018³â 12¿ù 28ÀÏ"," °Å¼ÒÁõÀÌ ÀÖ´Â ÇÑ±¹°ÅÁÖ ±³Æ÷´Â ¿Ü±¹ÀÎÀÌ¶ó °èÁÂ°³¼³ÀÌ ¾ÈµÈ´Ù°í ÇÕ´Ï´Ù ´Ù¸¥ ÀºÇàÀº ´Ù µÇ´Âµ¥ ¿Ö ¾ÈµÇ´ÂÁö ÀÌÇØ°¡ ¾ÈµÇ³×¿ä",1
"8301","¿µÈ­Á¦ÀÛÀÚ","2018³â 12¿ù 27ÀÏ"," ¾ÆÁÖÁÁ¾Æ¿ä",5
"8302","³ªÀÓ","2018³â 12¿ù 27ÀÏ"," ¿ø·¡ ¾ÛÆò°¡ ¸®ºä ±ÍÂú¾Æ¼­ Àß ¾È¾²´ÂÆíÀÎµ¥ Ä«Ä«¿À¹ðÅ© Á¤¸» ÁÁ¾Æ¿ä. °èÁÂÀÌÃ¼ ¼ö¼ö·á ¹«·áÀÎ°Íµµ ±ÂÀÌ°í Ã¼Å©Ä«µåµµ¸¸µé¾ú´Âµ¥ µðÀÚÀÎµµÀÌ»Ú°í ÇýÅÃµµ ÁÁ¾Æ¿ä 26ÁÖÀû±Ýµµ ÇÏ´ÂÁßÀÎµ¥ ¹Ì¼ÇÇÏ´Â±âºÐÀÌ¿¡¿ä~",5
"8303","¹èÀÎ¼º","2018³â 12¿ù 27ÀÏ"," ¸ðÀÓÅëÀå ÁÁÀºµ¥ ¸Þ¸ð±â´É ¸¸µé¾îÁÖ¼¼¿ë ¸Þ¸ð °øÀ¯µµ °¡´ÉÇÏ°Ô¿ä¤Ì",4
"8304","Sumin Lee","2018³â 12¿ù 27ÀÏ"," À§Á¬ ¸¸µé¾îÁÖ¼¼¿ä",5
"8305","Google »ç¿ëÀÚ","2018³â 12¿ù 27ÀÏ"," º°·Î¾ß ³­ ¾ÈÇØ",1
"8306","¿À°æ¼®","2018³â 12¿ù 27ÀÏ"," Â¯ÀÔ´Ï´Ù ¤¾¤¾",5
"8307","±æ¾¾¾ÆÀú¾¾","2018³â 12¿ù 27ÀÏ"," Æí¸®ÇÔ? ½Å¼¼´ëÀûÀÎ ´ÙÀç´Ù´ÉÇÔ°ú ¾ÆÀÌµð¾î°¡ ÁÁ³×¿ä",5
"8308","µµÈ­'DOHWA'","2018³â 12¿ù 27ÀÏ"," ÁøÂ¥ Á¤¸»ÁÁ½À´Ï´Ù ÁÖº¯ÁöÀÎµé¿¡°Ô ¸ðµÎ ÃßÃµÇÏ°íÀÖ¾î¿ä¤»¤»¤»¤»",5
"8309","Á¤ÀÏÈ£","2018³â 12¿ù 26ÀÏ"," ³Ê¹«ÁÁ¾Æ¿ä",5
"8310","Á¸º°","2018³â 12¿ù 26ÀÏ"," ÆíÇØ¼­ ÁÁ¾Æ¿ä.",4
"8311","±è¹ÎÁ¤","2018³â 12¿ù 26ÀÏ"," ¸ðÀÓÅëÀåÄ«µå ¿©·¯°³¹ß±Þ¸¸ ¹ÞÀ»¼öÀÖÀ¸¸é´õÁÁÀ»µíÇØ¿ä.¤Ð¤Ð",2
"8312","Google »ç¿ëÀÚ","2018³â 12¿ù 26ÀÏ"," ÀÌ°Å ±×³É ±×·¡¿ä",3
"8313","¼ÛÇýÀÎ","2018³â 12¿ù 26ÀÏ"," Á¦ ¸íÀÇ·Î µÈ ÆùÀÌ°í Á¦ ¸íÀÇ °èÁÂÀÎµ¥ ½Ç¸íÀÎÁõÀÌ ¿Ö ¾ÈµÇÁÒ Â¥Áõ³ª¼­ ¸øÇÏ°Ù³×¿ä¤Ð",2
